CID,smiles
3864,COC(=O)C(CCCN=C(N)N[N+](=O)[O-])N
15887953,CC1CC(=NC1)N
3863,CC(=NCCCCC(C(=O)O)N)N
44329063,C1=CC(=CC(=C1)N=C(C2=CC=CO2)N)CN.[Br-].[Br-]
9950094,COC1=CC(=NC=C1)NC2CCN(CC2)C(=O)C3=CC=C(C=C3)Cl
10398629,C1=CC=C(C(=C1)CC(C(=O)O)N)N=C(N)N
18785910,CC#CC1CC2=C(C(=N1)N)SC=C2
18721726,CC1CSCCC(=N1)N
15552206,CC1CC(=NCCS1)N
44399834,CC1CC(=NC2C1CCCC2)N
18785885,C1C(N=C(C2=C1C=CC=C2Cl)N)C3=CC=C(C=C3)F
44430640,COC(=O)C1=CC=C(C=C1)CN2CCC(CC2)NC3=NC4=C(S3)C=C(C=C4)N=C(C5=CC=CS5)N
44299675,CCSC(=NC1=CC=C(C=C1)Cl)N.[Cl-]
10630842,CC1(CCN=C(C1)N)C
4469991,CC(C(C1CNC2=NC(=NC(=C2N1)N)N)O)O
44399940,C1CCC2C(C1)CCC(=N2)N
17892465,CCC1CC(C(=N1)N)C
44430638,COC1=CC=C(C=C1)CN2CCC(CC2)NC3=NC4=C(S3)C=C(C=C4)N=C(C5=CC=CS5)N
9797393,CN(C)CCOC1=C2CCCCCC2=C(C=C1)C3=NC(=CC=C3)N
9796600,CN(C)CCOC1=CC=C(C2=CC=CC=C21)C3=NC(=CC=C3)N
10330543,C1CC2C(C1)C(=NC3=C2C=CC=C3F)N
44299586,CCSC(=NC1=CC=C(C=C1)C)N.[Cl-]
173566,CN(CCCC(C(=O)O)N)C(=N)N
10411355,C1CN(CCC1NC2=NC3=C(S2)C=C(C=C3)N=C(C4=CC=CS4)N)CC5=CC=CC=C5
18785879,C1C(N=C(C2=C1C=CC=C2Cl)N)C3=CC=CC=C3
44396191,C1CSCC(N=C1N)CO
44430628,C1=CC=NC(=C1)CCNC2=NC3=C(S2)C=CC(=C3)N=C(C4=CC=CS4)N
44319826,CC1=CC2=C(C=C1)C3CCCC3C(=N2)N
9837386,C1CC2C(C1)C(=NC3=C2C=C(C=C3)Cl)N
19049121,CCC1CC(=NC1C)N
44329295,C1=CC(=CC(=C1)N=C(CF)N)CN.[Br-].[Br-]
44302129,C1CC2C(C1)C(=NC3=C2C=CC(=C3)CCNCC4=CC(=CC=C4)Cl)N.[Cl-].[Cl-]
5142,CSC(=N)N
11486109,CN(C)C1CCN(CC1)CCOC2=CC=C(C3=CC=CC=C32)C4=NC(=CC=C4)N
189081,C1CN=C(SC1)N
44313352,CC1=CC(=NC2C1CCCC2)N
11075828,C1C(N=C(C2=CC=CC=C21)N)C3=CC=CO3
44341212,CCCC1CCCCCC(=N1)N
10330544,C1CC2C3=CC=CC=C3N=C(C2(C1)F)N
19049158,C1CC2CN=C(C2C1)N
10375155,C1CCC(=NC(C1)CC[N+](=O)[O-])N
262484,CC1=C(N=C(C=C1)N)C
10439,C1=CC=NC(=C1)N
21878467,C1=CSC(=C1)C(=NC2=CC3=C(C=C2)N=C(S3)N)N
11256080,CN1CCCC1COC2=CC=C(C3=CC=CC=C32)C4=NC(=CC=C4)N
15453847,CC1CCCN=C1N
11210360,CN1CCN(CC1)CCOC2=C3CCCC3=C(C=C2)C4=NC(=CC=C4)N
15348,CC1=CN=C(C=C1)N
9920741,CCC1=C(C=CN=C1N)C
44302109,C1CC2C(C1)C(=NC3=CC=CC=C23)N
15287360,CCC1=CN=C(C=C1C)N
449021,C1=CC(=CC(=C1)Cl)CNCCC2=CC=C(C=C2)N=C(C3=CC=CS3)N
44347315,CCCC1C(CC(=N1)N)C.[Cl-]
107984,CC(=NCCCC(C(=O)O)N)N
10358114,CN(C)CCOC1=C2CCCCC2=C(C=C1)C3=NC(=CC=C3)N
10977064,C1CC1C2CC3=CC=CC=C3C(=N2)N
3016310,CC1=CC(=C(N=C1)N)C
9818336,CCC1=CC(=C(C=C1OCCN(C)C)OC)C2=NC(=CC=C2)N
9905692,C1CCN(C1)CCOC2=CC=C(C3=CC=CC=C32)C4=NC(=CC=C4)N
11268382,C1CN2CCC1CC2COC3=CC=C(C4=CC=CC=C43)C5=NC(=CC=C5)N
44430637,COC1=CC=CC(=C1)CN2CCC(CC2)NC3=NC4=C(S3)C=C(C=C4)N=C(C5=CC=CS5)N
11744927,CC1CC2=CC=CC=C2C(=N1)N
18785840,C1C(N=C(C2=C1C=CS2)N)C3=CC=CC=C3
44319711,COC1=CC2=C(C=C1)C3CCCC3C(=N2)N
18721719,CC1CN=C(CCS1)N
11148499,CNCC1CNC2=C(N1)C(=O)N=C(N2)N
44399796,CC1CC(=NC2C1CCCCC2)N
12778904,C1CC(=NC1)N
11020380,C1CC(C1)C2NC3=C(C(=CC=C3)F)C(=N2)N
10068818,C1COCCN1CCNC2=NC3=C(S2)C=C(C=C3)N=C(C4=CC=CS4)N
44430634,C1CN(CCC1NC2=NC3=C(S2)C=C(C=C3)N=C(C4=CC=CS4)N)CCC5=CN=CN5
42625617,CC1=CC(=NC(=C1)N)CCCF
9855524,CCCC1=NC(=CC(=C1)C)N
6436247,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C=C(C1OC)C2=O)C)OC)OC(=O)N)C)C)OC)OC
123895,C(CC(C(=O)O)N)CN=C(N)NO
1649,C1=CC2=C(NN=C2C(=C1)[N+](=O)[O-])Br
8515,C1=CC=C2C(=C1)C3=NNC4=CC=CC(=C43)C2=O
5288834,CC(CC(C)(C)O)O
10638,C1=CC2=C(C(=C1)N)C(=O)NNC2=O
21507,CC1=CC(=NC(=C1)N)C
9930200,CCC1=NC(=CC(=C1)C)N
9990159,C1CC1C2CC3=C(C(=N2)N)SC=C3
1533,CC1=CC(=NC=C1)N
119418,CC1CCCCCC(=O)C2=C(CC(=O)O1)C=C(C=C2O)O
18785878,C#CC1CC2=C(C(=N1)N)SC=C2
317495,CC1=C(C(=NC=C1)N)N
18785933,C#CC1CC2=C(C=CS2)C(=N1)N
3268009,CC1CCN=C(C1)N
11007884,CC1=C(C(=NC=C1)N)C
10197851,CC1=CC(=NC(=C1)N)CC(C)C
10445220,C1C(N=C(C2=C1C=CC=C2F)N)C3=CC=C(C=C3)F
440005,C(CC(C(=O)O)N)CN=C(N)N[N+](=O)[O-]
11010340,C1=COC(=C1)C2NC3=C(C=CC(=C3C(=N2)N)F)F
21501,C1=CC2=C(C=C1[N+](=O)[O-])C=NN2
3776,CC(C)O
73742,C1=CC=C2C(=C1)C=CN=C2N
5288537,CCC1=C2C=C3C(=C(C(=N3)C=C4C(=C(C(=N4)C=C5C(=C(C(=CC(=C1C=C)N2)N5)C)CCC(=O)O)CCC(=O)O)C)C)C
44370736,CC(=NCCS(=O)CC(C(=O)O)N)N
44329094,CC(=NC1=CC=C(C=C1)F)N.[Cl-]
667639,C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O
3463,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O
60823,CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4
6322,C(CC(C(=O)O)N)CN=C(N)N
5315459,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O
2162,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN
2214,CC(=O)C1=CC(=C(C=C1)O)OC
24239,C1=CC2=C(C=C1[N+](=O)[O-])NN=C2
5311102,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C=C(C1OC)C2=O)C)OC)OC(=O)N)C)C)OC)OC
1893,C1=CC2=C(C(=C1)[N+](=O)[O-])NN=C2
6439133,CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C
5318997,CC1C(C(C(C(O1)OC2=C(OC3=C(C2=O)C(=CC(=C3CC=C(C)C)OC4C(C(C(C(O4)CO)O)O)O)O)C5=CC=C(C=C5)OC)O)O)O
44257,CC(C(C1CNC2=C(N1)C(=O)N=C(N2)N)O)O
359,C1=C(C=C(C=C1O)O)O
54454,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C
1701,C1=CC(=CC=C1CCN)S(=O)(=O)F
1125,CC(C(C1CNC2=C(N1)C(=O)N=C(N2)N)O)O
9750,C(CC(C(=O)O)N)CNC(=O)N
9942188,CC1=CC(=NC(=C1)N)C(C)C
9793827,CC1=CC(=NCC1)N
118425,CCC1=CC(=NC=C1)N
18785825,C#CC1CC2=CC=CC=C2C(=N1)N
44393463,CC(=O)C(CCCCN=C(C)N)N
18785805,C1CC1C2CC3=C(C=CS3)C(=N2)N
11267277,C1CCN(C1)CCOC2=C3CCCC3=C(C=C2)C4=NC(=CC=C4)N
11417668,CC(C)NC(=O)CN1CCN(CC1)CCC2=CC=C(C=C2)C3=NC(=CC=C3)N
15765,CC1=NC(=CC=C1)N
44320347,C1CN(CCN1CCC2=CC=C(C=C2)C3=NC(=CC=C3)N)C4=CC=CC5=C4N=CC=C5
11240701,CC1CC(=NC2C1CCCC2)N
10034809,CC1CC(=NC2C1CCC2)N
9843967,C1CN(CCN1CCC2=CC=C(C=C2)C3=NC(=CC=C3)N)CC(=O)C4=CC=CC=C4
10452321,C1=CC=NC(=C1)CCNC2=NC3=C(S2)C=C(C=C3)N=C(C4=CC=CS4)N
44313550,CC1CC(=CC(=N1)N)C
10013642,C1C(N=C(C2=C1C=CS2)N)C3=CC=CO3
44319779,C1C2C(CO1)C(=NC3=CC=CC=C23)N
10898715,COC1=CC(=NC=C1)N
10198539,CCCC1CSCCC(=N1)N
18721724,CCC1CSCCC(=N1)N
15689,C1CSC(=N1)N
15347,CC1=C(N=CC=C1)N
10011896,C(CSC(=N)N)F
5139,CCSC(=N)N
15512781,C1CN(CCN1CCC2=CC=C(C=C2)C3=NC(=CC=C3)N)C(=O)CC4=CC=CC=C4
85237,C1CCN=C(C1)N
10261068,CC1CC(=NC1C)N
12778908,CC1CCCC(=N1)N
18785787,C1CN=C(C2=C1C=CS2)N
4247236,CC1CC(N=C(C1)N)C
132862,CN=C(N)NCCCC(C(=O)O)N
4367,C(CC(C(=O)O)N)CN=C(N)N[N+](=O)[O-]
44313551,CC1=C(C(=NCC1)N)C
4366,CN=C(N)NCCCC(C(=O)O)N
10313224,CC1CC(=NC2C1CCC2)N
44313353,CC1=CC(=NC(C1)CC=C)N
18414528,CC(C)CN1CCN(CC1)CCC2=CC=C(C=C2)C3=NC(=CC=C3)N
107968,CSC(=NCCCC(C(=O)O)N)N
44313256,CC1=CCN=C(C1)N
15512769,C1CN(CCN1CCC2=CC=CC=C2)CCC3=CC=C(C=C3)C4=NC(=CC=C4)N
44396203,C1CN=C(COC1)N
10198326,C(CC(C(=O)O)N)CN(C(=N)N)[N+](=O)[O-]
44313364,CC1=CC(=NC2C1CCC2)N
44313509,CC1CN=C(C=C1C)N
10396852,CCC1C(CC(=N1)N)C
44313313,CCCC1CC(=CC(=N1)N)C
12404013,CC1=CC(=NC=C1C)N
44393700,CCC1=CC(=C(C=C1CCCN(C)C)OC)C2=NC(=CC=C2)N
10214800,CCC1=CC(=C(C=C1CN(C)C)OC)C2=NC(=CC=C2)N
11446787,C(CCN)CC(C(=O)O)NCC=N
44299294,CCSC(=NC1=CC=C(C=C1)C(F)(F)F)N.[Cl-]
18721714,C1CNCCN=C1N
44393495,C1CCN2C(C1)CSC2=N
44393485,C1CC2CSC(=N)N2C1
44294245,CN=C(N)NC1=CC=CC(=C1)CC(C(=O)O)N
44302147,CNCCOC1=CC2=C(C=C1)C3CCCC3C(=N2)N.[Cl-].[Cl-]
44299427,CCSC(=NC1=CC=C(C=C1)N(C)C)N.[I-]
18983434,CCCC1CC(=NC1)N
44328870,CC(=NC1=CC=C(C=C1)CN(C)C)N.[Br-].[Br-]
44299638,CCSC(=NC1=CC=C(C=C1)[N+](=O)[O-])N.[I-]
44320031,C1CC2C(C1)C(=NC3=C2C=C(C=C3)C#N)N
10948273,CCCN(CCC)C1=NC(=NC2=C1NC(CN2)C3=CC=C(C=C3)OC)N
18785796,C1C(N=C(C2=C1C=CC(=C2)F)N)C3=CC=C(C=C3)F
44370705,CC(=NCCOCCC(C(=O)O)N)N
44329226,CC(=NCC1=CC=C(C=C1)N=C(C)N)N.[Br-].[Br-]
9819003,CCN(CC)C1=NC(=NC2=C1NC(CN2)C3=CC=C(C=C3)Cl)N
44320084,C1CC2C(C1)C(=NC3=C2C=C(C=C3)C(F)(F)F)N
44383647,CC(=NCC(CCC(C(=O)O)N)(F)F)N.[Cl-].[Cl-]
15453846,CC1CCC(=NC1)N
10749191,C1CCCN=C(CC1)N
44430641,C1CN(CCC1NC2=NC3=C(S2)C=C(C=C3)N=C(C4=CC=CS4)N)CC5=CC=C(C=C5)C(=O)O
18721725,CC(C)CC1CSCCC(=N1)N
19049061,CCC1CN=C(C1C)N
44329129,CC(=NC1=CC=CC=C1)N.[Br-]
44377152,CNCC1=CC2=C(C=C1)C3CCCC3(C(=N2)N)F
44393534,C1CC2CC(=NC2C1)N
15463449,CCCC1CSCCC(=N1)N
44396192,CC1CC(=NC2CCCCC2S1)N
12709336,CC1=C2C(=CC=C1)OC(=O)N2
9991876,C1C(N=C(C2=CC=CC=C21)N)C3=CC=CC=C3F
44299600,CCSC(=NC1=CC=C(C=C1)C(C)C)N.[Cl-]
44329069,CC(=NC1=CC=C(C=C1)NN)N.[Br-].[Br-]
44328898,CC(=NC1=CC=C(C=C1)S(=O)(=O)N)N.[Br-]
10488346,C1CN=C(CC1C(F)(F)F)N
44347208,CCCCCC1C(CC(=N1)N)C.[Cl-]
17958630,CCCN(CCC)C1=NC(=NC2=C1NC(CN2)C3=CC=CC=C3)N
19049123,CCCC1C(CC(=N1)N)C
44322572,C1COCC(N=C1N)CC[N+](=O)[O-]
544920,CC1CN=C(S1)N
13196077,C1C(N=C(S1)N)C2=CC=CC=C2
708870,C1=CC2=C(C=C1Cl)NC(=S)O2
44393481,C1CCN2C(C1)CCC2=N
211124,C1C(CN=C1N)C2=CC=CC=C2
11149707,CCOC(=O)N1CCC(CC1)NC2=NC=CC(=C2)C
287208,C1=CC2=C(C=C1F)NC(=O)O2
9812839,CCCCC1CSC(=N1)N
18721729,CC1CSCCN=C1N
15463450,CCCC1CSCCC(=N1)N
44329820,CC1=NC2=C(C=C1)NC(=O)O2
322634,CC1=CC2=C(C=C1)NC(=O)O2
10103217,C1CC2=C(C1)N=C(C=C2)N
12969094,C1=CC2=C(C=C1C#N)NC(=O)O2
44299576,CCOC(=O)C1=CC=C(C=C1)N=C(N)SCC.[I-]
2146,C(=NN)(N)N
10656792,C1CC(N=C(C1)N)CC2=CC=CC=C2
11426929,COC1=CC(=NC=C1)NC2CCN(CC2)C(=O)C3=CC=CC=C3
44370690,CC(=NCCS(=O)(=O)CCC(C(=O)O)N)N
18785788,C1C(N=C(C2=C1C=C(C=C2)F)N)C3=CC=C(C=C3)F
11034111,CCOC(=O)N1CCC2(CC1)NC3=C(C(=CC=C3)F)C(=N2)N
44370689,CC(=NCCCSCC(C(=O)O)N)N
44370661,CC(=NCCCS(=O)(=O)CC(C(=O)O)N)N
12449028,CN1CCCCC1=N
44370730,CC(=NCCSCC(C(=O)O)N)N
292255,CNC1=NCCCC1
11098403,CCOC(=O)N1CCC2(CC1)NC3=C(C(=N2)N)SC=C3
44370662,CC(=NCCCOCC(C(=O)O)N)N
22133392,CC(=NCCCCCC(C(=O)O)N)N
11357119,CCOC(=O)N1CCC(CC1)NC2=CC=CC=N2
2778315,C1=CN=C(C=C1C(F)(F)F)N
9886249,C1CN(CCC12NC3=C(C=CC(=C3C(=N2)N)F)F)C(=O)C4=CN=C(C=C4)C#N
11369870,CCOC1=CC(=NC=C1)NC2CCN(CC2)C(=O)OCC
9797857,COC1=CC(=NC=C1)NC2CCN(CC2)C(=O)C3=CC=C(C=C3)C#N
10655660,CCCC1CCN=C(C1)N
44370704,CC(=NCCS(=O)CCC(C(=O)O)N)N
12109769,CC(=NCCSCCC(C(=O)O)N)N
10104379,CCCCC1CCCCC(=N1)N
44277776,CCCCC1CCCCC(=N1)N.[Cl-]
19049152,CCCC1CC(=NC1C)N
44299530,CCSC(=NC1=CC=CC=C1C(F)(F)F)N.[Cl-]
44374166,CCN=CCCCC(C(=O)O)N
44329037,CC(=NC1=CC=C(C=C1)CSC(=N)N)N.[Br-].[Br-]
44328928,CC(C1=CC=C(C=C1)N=C(C)N)O.[Br-]
44299639,CSC(=NC1=CC=C(C=C1)[N+](=O)[O-])N.[I-]
44299193,CCSC(=NC1=CC=C(C=C1)OC(F)(F)F)N.[Cl-]
44329117,C1=CC(=CC(=C1)N=C(CN)N)CN.[Br-].[Br-].[Br-]
44329077,C1=CC=NC(=C1)C(=NC2=CC=CC(=C2)CN)N.[Br-].[Br-]
44329194,CC(=NC1=CC=C(C=C1)CN2CCOCC2)N.[Br-].[Br-]
22617750,CCCCC1CSCCC(=N1)N
11957582,CC(=NCCCCC(C(=O)O)N)N
10220855,CNCCC1=CC2=C(C=C1)C3CCCC3(C(=N2)N)F
25231660,CCC(C1=CC=CC=C1)N=C(C)N.Br
9873870,C1C(N=C(C2=C1C=CC=C2F)N)C3=CC=CC=C3
9815642,CC(=NCC(CCC(C(=O)O)N)F)N
44299596,CCSC(=NC1=CC=CC(=C1)C(=O)O)N.[I-]
44328933,CC(=NC1=CC=C(C=C1)O)N.[Br-]
44299544,CCSC(=NC1=CC=C(C=C1)C2CCCCC2)N.[I-]
4102304,C1CC(=NC2=CC=CC=C21)N
18785914,C1C(N=C(C2=CC=CC=C21)N)C3=CC=C(C=C3)Cl
42618069,CC1=C(C(=NO1)C)C(=O)N(CC2=CC(=O)NC3=C2C=CC(=C3F)F)C4=CC(=CC=C4)Cl
3287412,C1CNC(=NC1)N
44328967,CC(=NC1=CC=C(C=C1)CO)N.[Cl-]
18983431,CC(C)C1CC(=NC1)N
44564451,CCOC(=O)N1CCC(CC1)[NH+]=C(C)N.[Br-]
10606829,C1CCCC(=NCCC1)N
44347080,C1CC(=NC1)N.[Cl-]
44299588,CCSC(=NC1=CC=NC=C1)N.[F-]
44299659,CCSC(=NC1=CC=CC=N1)N.[I-]
18785905,C1C(N=C(C2=C1C(=CC=C2)F)N)C3=CC=C(C=C3)F
11161781,CCOC(=O)N1CCC(CC1)NC2=NC=CC(=C2)OC
18785786,C1C(N=C(C2=CC=CC=C21)N)C3=CC=CS3
18428554,CCC1CCN=C(C1)N
44299468,CCSC(=NC1=CC=CC=C1Br)N.[I-]
44430622,CCSC(=NC1=CC2=C(C=C1)SC(=N2)N)N
44430629,C1COCCN1CCNC2=NC3=C(S2)C=CC(=C3)N=C(C4=CC=CS4)N
11473924,CN1CCN(CC1)CCOC2=CC=C(C3=CC=CC=C32)C4=NC(=CC=C4)N
44264963,C1CC2=CC=CC=C2C(=NC1)N
44319778,C1CC2C(C1)C(=NC3=C2C=CC(=C3)[N+](=O)[O-])N
44399941,C1CCC2C(C1)CCC(=N2)N
11348978,CN(C)C1CCCCC1OC2=CC=C(C3=CC=CC=C32)C4=NC(=CC=C4)N
11438569,CN1CCC(C1)OC2=CC=C(C3=CC=CC=C32)C4=NC(=CC=C4)N
44370747,CC(=NCCOCC(C(=O)O)N)N
44430632,C1CN(CCC1NC2=NC3=C(S2)C=CC(=C3)N=C(C4=CC=CS4)N)CC5=CC=C(C=C5)F
15463447,C1CSCCN=C1N
44299653,CCSC(=NC1=CC=C(C=C1)O)N.[I-]
20102781,CN(CC1=CC=CC=C1)CN2C3=C(C=CC(=C3)Cl)OC2=O
44377153,C1CC2C3=C(C=CC(=C3)Cl)N=C(C2(C1)F)N
44319709,C1CC2C(C1)C(=NC3=C2C=C(C=C3F)Cl)N
44347690,CC1CC(=NC1)N.[Cl-]
10725313,CCC1CC(=NC1)N
27842,C1COCCN1CN2C3=C(C=CC(=C3)Cl)OC2=O
10882498,C1CCN(CC1)C2=NC(=NC3=C2NC(CN3)C4=CC=C(C=C4)Cl)N
44277612,C1CCC(=NCC1)N.[Cl-]
44299269,CSC(=NC1=CC=C(C=C1)Cl)N.[I-]
9793728,C1CCC(=NCC1)N
44400067,CC1CC(=NC2=CC=CC=C12)N
44328868,CC(=NC1=CC=C(C=C1)CNC)N.[Br-].[Br-]
44402600,CC(CCN=C(N)SC)C(C(=O)OC(C)(C)C)N
322632,CC1=CC2=C(C=C1)OC(=O)N2
11428573,CN1CCN(CC1)CCOC2=C3CCCCC3=C(C=C2)C4=NC(=CC=C4)N
44430633,C1CN(CCC1NC2=NC3=C(S2)C=C(C=C3)N=C(C4=CC=CS4)N)CC5=CC=C(C=C5)F
23042899,C1CN=C(OC1)N
44329949,CN(CN1C2=C(C=CC(=C2)Cl)OC1=O)C3=CC=CC=N3
19049163,CC1CN=C(C1C)N
44302149,C1CC2C(C1)C(=NC3=C2C=C(C(=C3)CCNCC4=CC(=CC=C4)Cl)Cl)N.[Cl-].[Cl-]
2733,C1=CC2=C(C=C1Cl)NC(=O)O2
44329060,CC(=NC1=CC=C(C=C1)N)N.[Br-].[Br-]
18785936,C1C(N=C(C2=CC=CC=C21)N)C3=CC(=CC=C3)F
9795129,C1C(N=C(C2=CC=CC=C21)N)C3=CC=CC=C3
44347298,CC1CCN=C1N.[Cl-]
10467406,CCSC(=NC1=CC2=C(C=C1)N=C(S2)N)N
44299192,CCSC(=NC1=CC=CC=C1OC)N.[Cl-]
9991061,CC(=NC1=CC=CC=C1CC(C(=O)O)N)N
10248425,C1CC2C(C1)C(=NC3=C2C=CC(=C3)CCCNCC4=CC(=CC=C4)Cl)N
44302417,C1CC2C(C1)C(=NC3=C2C=CC(=C3)CCCNCC4=CC(=CC=C4)Cl)N.[Cl-].[Cl-]
44277805,CCCC1CCCCC(=N1)N.[Cl-]
18785938,C1C(N=C(C2=C1SC=C2)N)C3=CC=CC=C3
44302113,C1CC2C(C1)C(=NC3=C2C=CC(=C3)CNCC4=CC(=CC=C4)Cl)N.[Cl-].[Cl-]
18785802,CC1=CC2=C(S1)C(=NC(C2)C#C)N
1776,C1C2COC(=O)N2C3=C(N1)NC(=NC3=O)N
44396204,C1CN=C(CSC1)N
44299487,CCSC(=NC1=CC(=CC=C1)Cl)N.[Cl-]
44299469,CCSC(=NC1=CC=CC=C1Cl)N.[Cl-]
44329963,CN1CCN(CC1)CN2C3=C(C=CC(=C3)Cl)OC2=O
44299580,CCSC(=NC1=CC=C(C=C1)OC)N.[I-]
44299658,CCSC(=NC1=CN=CC=C1)N.[Cl-]
44393480,C1CC2CCC(=N)N2C1
44347056,CC1CCC(=N1)N.[Cl-]
15463448,C1COCCN=C1N
11447061,CC(=NCC(CCC(C(=O)O)N)F)N
44347120,CCC1CC(=NC1)N.[Cl-]
3792909,CC1=CC(=NC(=C1)NC)C
42618068,CN1C=NC=C1C(=O)N(CC2=CC(=O)NC3=C2C=CC(=C3F)F)C4=CC(=CC=C4)Cl
44313302,CC1(CN=C(C=C1)N)C
9907534,C1CCC(CC1)CNC2=NC(=NC3=C2NC(CN3)C4=CC=C(C=C4)Cl)N
44393711,CN(C)CC1=CC(=C(C=C1OC)C2=NC(=CC=C2)N)OC
44393666,CN(C)CCC1=CC(=C(C=C1OC)C2=NC(=CC=C2)N)OC
44393639,CN(C)CCCC1=CC(=C(C=C1OC)C2=NC(=CC=C2)N)OC
10263292,C1CC2C(C1)C(=NC3=C2C=C(C=C3)[N+](=O)[O-])N
44329995,CN(CCC1=CC=CC=C1)CN2C3=C(C=CC(=C3)Cl)OC2=O
9797017,CC(=NCCSCCC(C(=O)O)N)N
10822632,C1CCC(CC1)C2CCCC(=N2)N
44329241,CC(=NC1=CC=C(C=C1)CN)N.[Cl-].[Cl-]
44377099,C1CC2C3=C(C=C(C=C3)CCCNCC4=CC(=CC=C4)Cl)N=C(C2(C1)F)N
44277179,CCC1CCCCN=C1N.[Cl-]
44299617,CCSC(=NC1=CC=CC=C1C(C)C)N.[Cl-]
44278198,CC1CCC(=NCC1)N.[Cl-]
44278225,CC1CCCC(=NC1)N.[Cl-]
9995251,C1CCC(=NC(C1)CCN)N
18785851,C1C(N=C(C2=CC=CC=C21)N)C3=CC=C(C=C3)F
15381020,CC(=NCCSCC(C(=O)O)N)N
15871186,C1CCC2=C(C1)C=CN=C2N
44319828,COC1=CC2=C(C=C1)N=C(C3C2CCC3)N
18428457,C1CCC2C(C1)CN=C2N
44347431,CCCCC1C(CC(=N1)N)C.[Cl-]
44430636,C1CN(CCC1NC2=NC3=C(S2)C=C(C=C3)N=C(C4=CC=CS4)N)C5CCOCC5
44430631,C1CN(CCC1NC2=NC3=C(S2)C=CC(=C3)N=C(C4=CC=CS4)N)CC5=CC=CC=C5
44299606,CCSC(=NC1=CC=C(C=C1)OCC2=CC=CC=C2)N.[I-]
44393630,CCC1=CC(=C(C=C1CCN(C)C)OC)C2=NC(=CC=C2)N
13302397,C1CCC2=CN=C(C=C2C1)N
10400619,C1CC2C(C1)C(=NC3=C2C=C(C=C3)Br)N
9834486,CC1=CC(=NC(=C1)N)CCCC2=CC=CC=C2
44329254,CC(=N)C1=CC=CC(=C1)CNCC2=CC=C(C=C2)N=C(C)N.[Br-].[Br-].[Br-]
44299674,CCSC(=NC1=CC(=CC=C1)OC)N.[I-]
152144,C1CCN(CC1)CN2C3=C(C=CC(=C3)Cl)OC2=O
18785857,C1C(N=C(C2=CC=CC=C21)N)C3=NC=CS3
9927237,CN(C)CCOC1=C2C3CCC(C3)C2=C(C=C1)C4=NC(=CC=C4)N
10376219,CSC(=NCCCC(C(=O)O)N)NO
21834414,CC1=CC(=NC2=C1CCCC2)N
44564449,CC(=[NH+]CC1=CC=CC(=C1)CNCC2=CC=NC=C2)N.[Br-]
44319710,C1CC2C(C1)C(=NC3=C2C=CC(=C3F)F)N
44329948,C1CSCCN1CN2C3=C(C=CC(=C3)Cl)OC2=O
44319780,CC1=CC2=C(C=C1)N=C(C3C2CCC3)N
44277785,C=CCC1CCCCC(=N1)N.[Cl-]
44393705,CN(C)CCOC1=C(C=C(C(=C1)OC)C2=NC(=CC=C2)N)OC
44377082,C1CC2C3=C(C(=CC=C3)F)N=C(C2(C1)F)N
44329095,C1=CC(=CC(=C1)N=C(CF)N)CO.[Br-].[Br-]
44299607,CCSC(=NC1=CC=C(C=C1)OC2=CC=CC=C2)N.[I-]
44329127,CC(=NC1=CC=C(C=C1)C2=CC=NN2)N.[Br-]
44291566,CC(=[NH+]CCCCC(C(=O)N)[NH3+])N.[Cl-].[Cl-]
44398104,C1=CC=C2C(=C1)C=CC=C2C3=CN=C4C(=N3)C(=O)N=C(N4)N
44329059,CC(=NC1=CC=C(C=C1)[N+](=O)[O-])N.[Cl-]
44329135,CC(=NC)NC1=CC=CC(=C1)CN.[Br-].[Br-]
44329239,CC(=NC1=CC=C(C=C1)CN2CCC3=CC=CC=C3C2)N.[Br-].[Br-]
44328996,CC(=NC1=CC=C(C=C1)Br)N.[Cl-]
44329192,CC(=NC1=CC=C(C=C1)CNC2=CC=CC=N2)N.[Br-].[Br-]
44328956,CC(=NC1=CC=C(C=C1)N(C)C)N.[Br-].[Br-]
44328997,CC(=NC1=CC=C(C=C1)CC(=O)O)N.[Br-]
44329190,CC(=NC1=CC=C(C=C1)CC(=O)OC)N.[Cl-]
44329168,CC(=NC1=CC=C(C=C1)CC(=O)N2CCOCC2)N.[Br-]
